x,y,popDensity,DEM,Tem,Pre,slop
109.089,34.3051,3131.963507,401,14.18953384,632.8802444,1.788148716
108.956,34.2484,31810.2925,437,14.50538561,635.6245781,0.371458627
109.062,34.5092,1536.466437,381,14.58553821,593.1761944,0.315969264
108.581,33.9993,476.0639896,1253,11.24704382,761.5529181,6.182847256
109.412,34.0959,245.490376,1281,11.10400253,738.7828004,5.150395336
108.897,34.2723,25464.49932,415,14.57576504,629.9834503,0.174396652
109.283,34.4577,740.9675622,394,14.06963911,611.9105139,1.680583948
108.91,34.3448,7159.480939,398,14.61110072,617.5195881,0.232151905
108.987,34.2734,21083.97311,441,14.51183803,630.8860453,0.448183647
109.292,34.6594,1242.030571,381,14.5098438,574.5237155,0.259743036
108.928,34.2118,13494.04968,437,14.42240285,643.5119811,0.646161856
108.93,34.0366,1101.769685,561,11.65217165,741.2625235,5.213451142
108.109,33.9509,189.1378773,1637,9.621333542,811.9256695,7.477581886
108.057,35.0457,255.7879622,927,10.69532091,609.7316147,2.760638615
108.56,34.8642,144.8717597,1012,10.95233663,628.9208365,2.450579549
108.769,34.6043,592.2990745,454,13.7612514,598.550278,1.78880849
108.47,34.5929,361.1275724,615,12.72952461,622.9844369,1.925278781
108.217,34.5237,451.8989019,654,12.85819236,629.1944232,1.310805992
108.665,34.3567,3183.637174,421,14.32584796,622.5783404,0.375111854
108.969,34.6983,622.9913073,455,13.74719528,586.4344957,1.238646354
108.79,34.4195,1779.074135,465,14.28087612,613.4089353,0.644948342
108.18,34.311,811.7900236,495,14.11000978,634.7024679,0.681267224
108.465,34.3032,973.8457612,426,14.32272668,631.8621397,0.472001198
108.483,35.2105,119.2887655,1287,9.258382136,632.5398541,2.555896187
108.039,34.2769,1914.764778,463,14.16305945,638.9197795,0.75512059
108.125,34.7735,180.2045973,1111,10.87731223,639.654966,2.261539995
107.825,35.1637,259.9242368,946,10.75586235,590.6099357,2.866123783
109.159,36.9196,55.32193978,1364,8.885699883,525.6796259,1.70430297
109.638,36.5701,181.5617221,1139,9.69797243,544.8070897,1.677217068
109.034,36.0154,34.23703327,1105,9.603661328,572.5169185,2.088644242
109.174,36.3469,33.68228923,1223,9.407104591,560.1401803,1.859755535
108.941,35.6229,55.46579283,1325,9.703460975,594.1921679,2.448594858
109.933,35.6964,14.95227353,1569,9.094665769,608.6502911,2.973895014
109.55,35.7381,111.878369,1068,10.39892295,574.7254121,2.069605981
108.117,36.9782,38.46297613,1534,8.045031441,478.0585591,1.671501012
110.072,36.876,70.2551974,932,10.51635852,509.7074154,1.968320851
110.126,36.5366,49.96505748,833,10.6183888,529.5804782,2.334673293
110.18,36.0647,38.17727228,866,10.31227616,562.792928,3.155426188
108.651,36.7456,41.07190598,1375,8.427838635,532.2289125,1.982044999
109.61,37.2252,91.01036068,1277,9.161246252,504.3554229,1.451851551
107.743,37.378,49.78994661,1799,8.071569185,402.3913864,1.686530349
109.451,37.8489,66.34745622,1213,9.193092456,438.8911017,1.462029896
110.362,38.0707,55.59982462,1045,9.829477274,456.2588154,1.538329924
108.801,37.4779,77.91446403,1401,8.061329502,461.9422335,1.666535234
110.174,37.8215,120.66907,987,9.899207526,462.2162969,1.288190405
110.277,37.1801,62.61743049,921,10.51653442,491.1128429,1.969008928
110.384,37.5133,137.9863134,1014,10.2619113,476.8213217,1.864504505
110.68,37.5882,129.0222263,930,10.74088628,465.046346,2.425434467
109.637,38.3826,142.1374396,1159,8.773545864,424.8704208,0.736909727
109.865,37.5268,68.3740612,1138,9.748468414,474.0708532,1.529740317
121.4,31.3939,7073.788249,8,16.43862916,1197.139531,0.047391472
121.608,31.5919,303.5030723,8,16.28793716,1169.306691,0.054958342
121.558,30.9002,1416.02736,4,16.74093339,1253.674994,0.047417179
121.481,31.2786,32282.44884,7,16.51036213,1208.289737,0.033537173000000003
121.479,31.2179,32367.40736,6,16.55194446,1215.719977,0.064758502
121.24,31.36,3966.606581,9,16.46538596,1204.727104,0.0285511
121.251,30.821,1233.508398,7,16.81005213,1277.688556,0.055980641
121.446,31.2727,26527.90667,7,16.51503821,1209.918579,0.023461775
121.415,31.0891,7117.95723,5,16.63957893,1234.390445,0.044014697
121.746,31.09,3347.737353,5,16.61246649,1223.065132,0.035287572
121.387,31.2597,22316.5832,9,16.52171428,1213.064832,0.047943007
121.081,31.1267,1905.902817,6,16.63619314,1240.971467,0.075045034
121.216,31.0172,3149.242133,10,16.69499291,1251.510648,0.075119224
121.435,31.1649,20197.82721,3,16.59496394,1223.31361,0.052965578
121.525,31.3004,20471.08852,7,16.49529133,1204.433223,0.062258635
121.376,31.2092,18622.49307,4,16.55767998,1219.598121,0.081907882
101.763,32.8802,7.950813499,3282,2.475480262,797.0741259,5.471441511
103.049,32.1638,10.81600621,3335,3.663448593,976.3538317,12.0277767
102.63,32.7245,5.592175174,3788,2.652999362,855.123069,3.474276532
101.802,31.522,10.81163632,3630,5.295382489,931.5003088,11.24335341
103.924,33.3131,12.52555143,2210,5.170462232,793.1621138,12.56958394
103.012,31.5749,8.506334946,4831,3.061392899,1099.484658,15.1760741
102.014,32.0151,8.82729558,2795,4.850494174,910.1202859,10.83814169
103.63,31.8481,24.57865373,2432,5.259599411,1051.422213,14.31172321
101.049,32.1498,6.73068101,3886,3.020144729,834.1607645,7.628126444
102.886,33.6583,7.424340673,3475,2.564681191,722.048217,3.408424051
103.527,32.618,8.044722342,3212,3.383094066,953.2072126,9.237974638
103.286,31.1645,20.33702608,2647,6.12142425,1137.648582,14.97628586
102.467,31.1304,11.66265681,3341,2.424016049,1172.096415,12.420394
106.861,31.8233,465.5111117,375,16.63813024,1201.306035,3.651107456
106.568,31.7314,296.096334,453,17.04358757,1156.610164,2.550159816
106.826,32.3339,137.7650438,672,13.8076513,1208.821467,6.82564699
107.156,31.5939,295.7393072,358,16.6295302,1241.881522,3.653820747
107.342,32.1298,127.1430104,719,14.59445968,1254.982119,6.761480087
104.141,30.6908,12761.75652,527,16.91221691,994.101618,0.264811901
103.521,30.716,674.5482583,616,15.99303576,1014.252967,3.063562061
103.363,30.6175,403.2244811,773,14.91288055,1063.245372,4.138129256
103.629,31.0352,589.8994216,920,14.08918008,989.3757868,6.720598634
104.527,30.3897,504.3994602,412,17.14743814,1025.003521,0.71564378
104.052,30.733,11542.02135,534,16.92434377,987.3527516,0.245326477
104.606,30.7251,691.0711616,479,16.750409,991.1866405,1.346959997
104.113,30.6036,14798.32313,514,17.0423193,1006.244302,0.327248919
104.292,30.5998,2406.77001,516,16.57050956,1014.697612,1.644922833
103.881,31.1449,549.2247794,1046,13.4864205,989.0461288,6.520650547
103.875,30.8362,3856.332898,582,16.91664455,967.8281886,0.196766449
103.489,30.2369,439.2301571,533,17.30188338,1088.582601,0.637761554
104.338,30.7957,1322.011986,500,16.70358831,981.7149963,1.23081509
103.979,30.6822,14427.79628,540,17.01533621,995.0430575,0.200285818
103.368,30.3846,437.7426692,542,17.05233193,1066.890805,1.383101726
104.033,30.4503,2500.591216,479,17.14385414,1031.407598,0.772328702
103.808,30.7266,3494.31003,538,17.08980555,985.9335757,0.464249772
104.023,30.6073,14581.12713,495,17.11640461,1005.4736,0.244559514
104.113,30.8325,3121.52684,534,16.90494723,969.851647,0.313376424
103.823,30.425,1098.85401,458,17.45701609,1037.094431,0.44863598
107.415,31.1108,400.9804587,282,17.40705068,1252.593741,3.19989773
107.268,30.6867,403.9068496,482,17.20201251,1243.000003,3.186174415
107.879,31.0477,401.8603733,663,16.72464133,1292.5327,3.306707726
106.977,30.945,455.4293711,307,17.78093284,1200.649571,2.046340872
107.432,31.3615,1022.814832,589,16.96289691,1266.248201,3.858531705
107.984,31.9824,100.2235205,615,13.67745054,1298.332039,7.552716871
107.924,31.5157,223.3832663,902,15.46503966,1309.504626,6.058993482
104.29,31.0031,1143.21507,487,16.95800611,944.9494471,0.693444172
104.406,31.1755,1274.397676,515,16.72098694,932.3559999,0.592795843
104.526,31.317,468.7861646,523,16.69225001,924.9841887,0.563722749
104.121,31.4333,353.9684301,1091,12.92135478,973.5973608,6.94222795
104.018,31.275,495.4869776,1016,12.84435292,989.2942808,6.310295167
104.796,30.8833,430.4410263,495,16.86075664,975.2260946,1.030664226
99.3028,29.9031,6.484731932,4922,4.764189747,749.915351,10.75803473
99.2779,31.0411,5.81084797,3730,3.98014907,767.6714737,9.062130114
101.76,30.9467,11.08485934,2911,4.740312959,1016.919841,14.06533622
101.193,30.8843,7.592293843,4059,3.866951227,924.7885781,9.41268896
100.224,28.83,4.648784803,4166,4.28409748,884.676645,8.369270914
99.3187,28.7333,8.483652107,4049,7.727326467,819.3434883,14.29569906
98.9607,32.0598,7.747812391,4887,0.330895507,773.3297878,7.373287734
99.7691,32.0525,10.63963997,4590,1.149761919,773.2821272,6.947989987
101.627,28.9151,7.929338772,4428,4.488264905,1177.798321,13.77429465
101.745,29.9583,10.9356804,4098,2.666048842,1221.971666,11.83579233
100.222,29.8993,4.79605714,4613,3.416554697,852.9173094,7.120724212
100.665,31.4848,10.53189544,3949,4.056765429,816.0673512,7.865377115
102.111,29.7447,38.99272081,3051,6.204077255,1302.353749,16.99511941
100.21,32.3458,7.346615287,4168,0.629753582,774.3664273,5.282333945
98.1924,33.192,4.62949057,4303,-1.547537117,626.325081,3.64080328
99.7341,29.1084,6.40715991,4503,5.564813841,785.4499478,9.361747323
100.247,30.9694,4.868631768,4255,3.081346149,830.8021134,8.068946205
100.968,29.9146,6.876501884,3889,4.219595446,967.6751185,10.41395379
106.693,30.6223,725.0886803,420,17.81029078,1161.668699,1.178733134
106.749,30.3187,585.1493031,361,17.3384904,1176.944533,4.886338833
106.993,30.2595,370.1552815,354,17.23832512,1204.970143,3.837014278
106.863,30.5369,461.5349532,350,17.57495727,1189.621347,2.665643727
106.22,30.3698,581.3386933,318,18.06429772,1090.953282,0.811046915
106.41,30.5381,502.2259522,390,17.64860799,1124.977361,1.103537268
106.103,31.9117,219.834629,467,16.15140951,1116.418112,3.20334288
105.952,32.6559,78.40568305,1009,13.31753677,1066.405441,5.89106592
105.493,31.9184,132.3248564,610,15.95196109,1033.471817,1.694564543
105.756,32.4471,405.9087104,501,14.74089929,1058.490606,5.759045069
105.176,32.5118,48.64428686,966,13.02965987,1002.190415,8.050961785
106.392,32.369,110.218226,1381,13.70488739,1172.590788,7.455280263
105.831,32.1672,93.9901838,854,15.51142298,1085.807167,3.73145267
103.205,29.0479,51.13799905,1720,11.36498405,1271.760679,11.23537784
103.391,29.5037,352.3476929,845,15.10325771,1219.120787,6.504713839
103.552,29.7734,412.4816497,470,17.38813819,1146.630175,2.380236824
103.971,29.2289,304.1164611,371,17.93481074,1112.504875,1.48693276
103.063,29.2882,64.42763244,1554,11.86069445,1296.279089,13.14292527
104.046,29.6411,333.2375572,429,17.58416196,1115.629347,0.545497836
103.478,28.7851,81.9947858,1362,13.80053678,1162.964386,9.403238606
103.816,29.0046,135.8555263,963,16.73704429,1127.170827,5.247181635
103.585,29.3462,240.1491841,520,16.97551364,1162.253818,5.629428239
103.789,29.6096,969.5390301,415,17.93387677,1127.739287,0.725882947
103.8,29.4125,512.3195833,359,18.09466084,1126.018494,1.099282483
102.874,27.5974,109.6979593,2831,11.3143412,1150.393948,11.46199891
102.184,27.3277,94.76197062,1481,14.5605442,1131.137316,11.91803843
102.757,28.9706,96.25028431,1090,10.75633757,1265.323454,11.99718528
102.734,26.5702,107.2407575,3010,14.94445418,1036.345769,9.608310619
102.252,26.587,85.97062301,1976,15.58210856,1042.985193,7.131091397
103.193,27.7019,107.1762579,2094,13.62166971,1047.850864,11.16065581
103.495,28.2849,84.76994093,2441,12.61476868,1097.265663,11.60249504
103.093,28.4431,94.98455599,2030,9.350485695,1207.760217,9.440309281
102.061,28.5111,83.99681456,2177,10.14623069,1162.963499,12.73493356
100.946,28.3567,9.314150938,3622,8.047672518,974.4926098,12.02701511
102.708,27.0889,109.5957979,1378,15.16804909,1072.06263,11.80452177
102.561,27.5459,94.64416019,2132,12.2209421,1175.304959,10.79825961
102.135,27.8615,329.6677941,1531,14.14936412,1126.680573,9.018426778
102.441,28.2036,75.26199808,2545,10.77594771,1188.132366,8.234814007
101.459,27.6011,40.50213899,2570,12.16337332,1076.55298,9.179907209
102.619,28.5877,132.9415288,1908,9.502625454,1226.309078,9.665837787
102.846,28.0193,98.81547063,2085,10.50358056,1168.806511,6.95905714
105.926,27.9791,204.5942471,931,15.09286334,1103.593437,4.300262611
105.922,28.7487,285.0648728,314,17.57100561,1099.309341,3.641544763
105.402,28.8558,1174.117375,315,18.41047676,1069.676255,1.345022934
105.445,28.9713,1441.730844,328,18.43334763,1070.096089,0.777510097
105.495,29.1221,500.462886,351,18.2290653,1074.272824,1.057555203
105.387,28.6456,307.7802332,482,17.91384956,1076.315976,2.451609871
105.459,28.0953,186.0892136,703,15.51565163,1102.768227,4.335150069
103.426,30.0105,323.561129,588,17.36668978,1127.121844,0.840440701
103.74,30.0527,679.7177426,447,17.56114877,1099.321688,0.589531893
103.171,29.6899,152.3526885,1344,13.95686754,1246.151738,6.346382678
103.855,30.2518,709.7163182,437,17.33303682,1068.773806,0.776447222
103.83,29.8189,433.6647267,409,17.71920197,1116.995757,1.000252148
104.217,29.9819,424.9617094,447,17.18632285,1085.158268,0.870353719
104.344,31.5711,314.0865008,645,14.71907537,936.6821176,4.636393327
104.263,31.9384,56.59718832,1058,11.3111846,979.1142709,10.8756273
104.681,31.4199,2334.194402,505,16.78461985,926.0658595,0.803226409
104.924,31.9484,268.8286645,642,14.91974441,981.3380646,4.846669394
104.396,32.4423,21.21482853,1394,9.494362759,970.7268951,11.62818969
105.033,31.1147,359.5031473,457,16.97857486,967.8761431,0.529461308
105.469,31.244,225.4033934,531,16.65538941,1011.837413,0.997988525
104.912,31.5326,553.4753559,547,16.67175763,942.76073,0.931829704
105.185,31.6499,191.5919641,614,16.37916202,977.126739,0.745628884
106.246,30.7841,700.2694669,299,17.80052028,1096.476276,1.309273857
105.936,30.696,453.8220618,337,17.75049918,1055.922474,1.219839604
106.069,31.5979,331.6963433,463,17.01491948,1087.484835,1.81541283
105.898,31.3481,369.3016597,426,17.09504697,1058.742853,1.052236161
106.419,31.0013,346.6944695,337,17.65465836,1123.657822,1.436675846
106.097,30.9466,1545.352374,336,17.81401292,1072.467879,0.931720226
105.847,31.0599,379.1539779,509,17.1540441,1051.871465,1.288906353
106.51,31.4319,406.7981823,556,17.31063695,1142.812662,1.860579601
106.708,31.1583,379.9097538,370,17.50385911,1169.3962,2.114741612
105.196,29.6575,638.3273952,377,17.81749452,1058.559849,0.732048265
105.243,29.3647,715.8973577,387,17.91812064,1071.653754,0.681662247
104.955,29.5412,876.8526188,359,17.77690122,1069.318625,0.977980201
104.585,29.596,424.5111099,619,16.910954,1100.285887,1.089396065
104.798,29.8103,487.486251,333,17.4491891,1065.017123,1.055225099
101.741,26.5975,2485.708442,1179,19.49588443,952.4253289,7.963187706
101.993,26.9302,107.6646905,2008,16.89959154,1050.6765,9.9173057
101.706,26.4514,154.0373887,1576,17.9676528,962.6387333,7.442529668
101.547,26.615,972.0784457,1250,19.02847218,951.3028841,9.19524724
101.579,26.9333,54.69403796,1467,15.94115658,1033.359833,9.7326381
105.417,30.3689,339.7292141,353,17.60596868,1022.19209,0.57572686
105.593,30.5243,1376.062216,289,17.70125395,1024.601376,0.891976272
105.247,30.5771,552.3295273,369,17.45662173,1005.076971,0.68989944
105.707,30.6529,343.2509444,442,17.56082689,1034.546023,0.801378771
105.378,30.9045,489.0619092,344,17.24433972,1001.073622,0.920546484
102.709,30.5633,15.39521568,1970,6.987129489,1239.25986,13.88596541
102.616,29.4283,130.9616751,1027,11.76468591,1277.538987,11.75884979
103.006,30.4174,83.55430764,1397,12.49653413,1164.930718,8.895417467
103.218,30.129,415.9199307,657,17.18444986,1118.567993,0.892879972
102.285,29.231,42.68779403,1446,9.782776169,1247.26901,14.33380308
102.569,30.074,55.47838373,1819,10.92445409,1244.53712,12.20371553
102.684,29.7372,74.13206036,1342,12.3730479,1268.421501,9.565660876
103.03,29.9242,347.5617425,792,15.39032102,1193.161741,6.553845369
104.658,28.9064,583.2247872,325,18.25982554,1066.736289,0.885081894
104.582,28.46,287.807428,609,17.76052723,1043.294543,2.406527684
104.798,28.1941,295.64806599999997,671,16.81820444,1056.431888,3.534250425
105.111,28.6621,448.2174548,422,18.09622971,1066.015096,2.095786872
104.936,28.8955,493.3790444,334,18.30903219,1066.243317,0.830215864
104.014,28.7093,162.5306546,1489,16.31040813,1090.865761,6.839370551
105.132,28.2522,275.9522975,1128,16.47349642,1084.626107,4.772922983
104.347,28.8639,364.5026739,313,17.89671336,1071.768167,1.668301106
104.58,28.0394,265.462467,902,16.2493421,1037.199346,2.899054124
104.916,28.4987,347.7379235,300,18.01633017,1055.222781,2.853400459
105.392,29.9963,353.372297,396,17.58031603,1044.343356,0.857722087
105.019,30.3104,344.4019214,466,17.22172679,1022.971103,0.677607633
104.746,30.0885,530.393433,428,17.33917408,1045.441009,0.717259119
104.926,29.3864,729.511897,342,17.91271178,1073.886107,0.81332148
105.02,29.1091,541.4748707,315,18.24377868,1070.23973,0.950984634
104.584,29.2987,557.0766118,398,17.69628731,1089.775924,0.437903891
104.319,29.4183,292.6544675,535,17.25602151,1111.856146,0.935554076
104.845,29.2488,635.1347499,344,18.01423593,1075.976616,0.585410204
104.7,29.2763,3120.223967,434,17.61875964,1088.353571,0.567446107
117.399,39.608,478.5313349,11,12.55879614,585.4174676,0.114889089
117.167,39.2523,1920.601603,4,12.8334746,563.3923597,0.107513201
117.591,38.91,732.0577178,8,12.89948068,553.8567823,0.132858158
117.403,39.1325,1967.629311,3,12.84119922,561.9009833,0.071282258
117.19,39.118,35491.12864,9,12.89289602,558.0867377,0.12617306
117.207,39.1661,21940.53036,3,12.8810073,560.1653985,0.027879234
117.25,39.1214,20411.1517,3,12.88192743,559.1797818,0.107187078
117.226,39.0715,17007.83381,2,12.91432153,556.33949,0.149126168
117.148,39.1654,21443.37638,3,12.8963917,558.9187761,0.018113836
117.429,40.0019,500.3213785,53,11.81841741,609.7403914,1.382101484
117.382,38.9621,2439.306763,4,12.93790959,553.1478631,0.076285501
116.96,38.8547,533.334708,8,13.0800233,543.5532986,0.130964696
117.149,39.1083,22359.93227,3,12.91571168,556.6941722,0.072946995
117.651,39.3766,339.3532939,3,12.60326891,579.3044151,0.138089116
117.022,39.4498,732.7151112,3,12.75873595,566.873847,0.119265375
117.112,39.0274,2109.979774,4,12.97151089,552.0458883,0.067795521
85.2015,30.742,0.74421635,4897,-1.708575014,417.4907226,4.30366559
80.3289,32.0119,1.722030664,5872,-2.371326299,384.278033,5.895372374
84.2742,33.8146,0.186819996,4839,-4.104769235,311.8240398,2.603733737
82.0329,32.0418,0.394278898,4601,-2.795090722,313.3661258,4.306778623
81.5217,30.6346,0.928613176,4587,-1.890337874,470.1567026,5.292915714
80.7074,33.9709,0.144805387,5184,-4.506432117,348.4235991,5.477193474
79.5469,31.5465,0.343729792,4185,-0.81774569,523.6880393,7.164743862
96.8765,30.158,3.52691482,4698,2.704455872,759.2718006,7.293990658
94.5935,30.8872,4.85257448,4672,0.083038574,801.4359541,10.72417681
97.8404,30.5828,6.908696108,3902,4.322831023,650.4266031,8.388277173
95.316,31.6661,7.994118328,4526,-0.02775221,728.8559827,7.719355617
98.4887,30.743,6.324283738,4391,4.722281103,695.9314704,7.825195581
98.0359,31.8037,7.063479982,4479,1.83090939,727.1589631,7.70058025
97.2378,31.443,13.76197663,4256,3.185436929,663.3221774,8.391669109
96.4029,31.4293,9.284921167,4162,1.231566265,686.3358634,7.531004474
95.9071,30.7334,6.625482543,4583,1.889975056,734.1107766,8.894721761
98.6148,29.6155,6.835593207,4108,4.492670672,725.2112373,10.39251329
97.8015,29.5585,3.927331687,5130,4.024404548,755.29543,9.935377516
91.1605,29.6634,923.2325308,3697,5.302168248,525.6899762,8.931661801
91.4656,29.7433,23.22441678,3981,4.612424184,569.5422144,8.725213815
90.8808,30.4196,4.669936124,4320,-0.44903496,578.0781896,5.731715992
90.7884,29.8045,47.1474461,4435,2.230263259,558.7306604,9.731349049
91.342,30.1148,11.26410619,4650,2.134058825,587.9946523,8.801786326
92.0257,29.9123,8.996749234,5049,1.958035965,670.5330303,8.284311747
90.0861,29.599,9.246275162,4512,1.711755192,533.2580848,7.672181158
90.7038,29.4415,25.52123707,4233,4.022444062,512.8835094,9.394576807
94.374,29.7788,9.860346129,4549,3.898225583,909.0416266,12.25165214
95.5501,30.1205,2.09138793,4232,2.615131895,889.1784001,12.40589642
97.0573,28.6791,0.900526544,2792,6.386340644,1211.230373,10.62320772
93.2352,30.0203,2.528983146,5191,1.108951441,794.0701219,11.16361251
93.1001,28.9594,4.30748974,4584,3.540209766,816.9559418,9.381667526
94.0085,29.2444,2.754973923,3459,3.751983795,963.9961387,11.17848403
95.0011,28.7225,0.472251397,1304,13.06953076,1149.325667,12.99385988
90.5228,33.3516,0.911680699,4981,-3.567554679,433.7960642,2.044728845
94.0281,32.1945,5.727289356,5063,-1.429482135,675.2969856,6.201458532
90.1139,31.2122,1.384270799,5128,-0.677103006,465.1991905,2.580004697
93.4878,31.442,6.206401436,4607,-1.150665614,712.0950571,7.178287164
92.9566,30.6647,2.961580534,4930,-1.282274885,754.614878,7.987718631
86.6111,32.4622,0.45783672,4867,-2.332996769,330.3068409,3.107616636
92.6341,32.2453,3.912420758,4700,-2.470035911,590.2041382,3.795100557
92.0263,31.2479,6.45007971,4772,-1.151870036,602.1961984,4.099730052
88.7237,31.0283,0.849396757,4948,-0.548711457,419.389599,3.683231803
88.2365,34.0741,0.092446113,5173,-4.332708304,351.1501514,2.036426432
94.3117,31.5856,9.019684704,5001,0.466930145,709.766254,8.913865207
86.6409,29.9206,2.004875032,5277,-0.14534052,457.7689927,5.777248265
89.0956,28.8134,15.91162289,4748,2.153418605,479.2392983,6.506726226
87.9045,28.2334,3.493924793,4554,0.537323834,568.6769408,7.05627664
86.9907,28.4734,4.19609637,4448,-0.280814302,599.58447,8.10487243
88.5637,28.3121,2.862713694,4696,-0.123950891,550.2565542,4.047919279
85.2969,28.8642,1.939623535,4144,-0.343033445,714.273003,9.23494711
89.6612,28.9069,17.88850538,4390,2.177379725,475.3076401,7.040106355
89.6447,28.4402,3.403183644,4737,-0.39121452,536.6008804,6.678324224
87.8489,29.1749,12.53787787,4498,3.864475907,435.9003557,7.447121618
89.3726,29.8115,10.28654937,4320,1.476972196,514.4009934,7.816630187
86.058,28.5955,2.163961841,4942,-0.78946982,699.3896891,6.862919151
89.9676,29.2206,15.81320417,4861,2.815170458,485.7968922,9.494239119
85.0739,29.3999,1.30606329,5354,-1.02403984,617.2489363,5.951020905
88.34,28.8501,8.468377587,4934,2.061465425,486.0941747,7.072984029
88.9491,29.2645,43.1084736,4079,4.755626794,436.2244351,6.354098294
88.0733,29.9112,3.25428449,4571,0.843066134,475.8055742,7.437564051
89.0711,27.8107,3.614240813,4588,0.286410853,603.4922746,6.774638999
83.6538,30.4754,0.618093051,5462,-2.267216454,484.9837321,4.277535539
91.5085,28.5718,2.893690626,5060,0.707857105,619.6958655,5.946728337
92.8938,27.6703,0.398034398,2099,10.70945086,935.2750815,8.554095055
90.9337,29.2107,22.52842266,3906,5.338888198,488.709557,8.074813694
92.712,29.2878,5.361137276,4267,2.58151412,741.3891523,9.30955333
90.6275,28.7572,4.119007735,4569,0.635391149,552.8429954,5.065326045
92.9084,28.4826,3.349363518,4143,4.343908777,827.5047778,9.73772583
90.8631,28.2135,4.115460857,4748,-0.457349561,617.2138181,11.19762999
91.82,29.2138,37.36458786,4233,4.47799724,596.1388981,9.473139416
91.6053,29.0078,14.52962114,4592,4.242894817,566.3634219,8.654206916
92.2004,28.948,6.267407044,4637,2.882598362,662.9875627,6.589440384
92.2225,29.4026,6.827867027,4630,3.601236611,661.1216628,8.914693699
91.3965,29.2759,17.00382697,3570,5.188126088,541.106094,8.865847555
81.1577,40.3464,49.65217465,1007,11.54484449,93.11498396,0.221785267
80.4326,40.0529,18.57721889,1042,11.98227247,93.13900152,0.097891003
81.8905,42.0366,14.55536503,2142,3.33731602,364.069181,6.651475864
78.9929,40.4495,5.679933323,1144,9.964938677,173.9410265,2.890218459
83.4486,41.7747,36.55367259,974,8.384942854,219.0689158,3.078604
82.9125,40.3934,8.745247124,962,12.3129544,76.91583909,0.152538242
80.4549,41.5723,18.58957847,1614,4.208381562,315.3610373,6.523596898
79.2732,41.253,22.74997055,1356,5.527387565,281.3146327,5.288800081
81.9771,41.3577,33.46774051,964,10.97435723,127.6337237,1.083791506
81.3143,40.5996,84.1315688,997,11.53488307,88.88750996,0.114769724
87.914,47.8802,20.50443081,941,1.810439313,316.1099846,4.133917795
87.2256,48.3065,7.025792138,1410,1.330802583,375.2771877,5.792164614
88.0423,46.3433,2.332771216,660,4.674374392,201.4419907,1.129904063
89.3829,46.5123,3.094323627,865,2.343679784,248.6154835,2.657223768
86.3974,48.3052,10.08009195,967,3.177155265,321.4612846,3.42879236
86.1983,47.3972,4.810284029,982,3.893795192,260.7718001,1.968319286
90.395,46.2531,3.909191113,1180,1.243709143,241.04956,3.37562672
86.8767,41.8488,13.44017613,1070,9.382944927,144.4409298,1.473236464
85.1933,42.8183,4.228384741,2930,-2.000638617,462.7597052,6.827291897
87.5791,42.1303,4.648896554,1162,6.281028686,226.2943409,3.795510263
85.7179,41.6858,114.9629131,893,10.19449361,138.1941139,2.050570798
84.5693,41.808,9.678685971,936,9.320748223,178.9422406,2.75648434
85.4874,38.0679,0.49931128,1284,5.162225466,180.0922061,2.34259285
89.7464,38.9313,0.217029601,3384,5.306494042,145.2804398,2.131008195
86.8484,40.846,1.721512102,869,11.37863075,84.75673314,0.830611715
86.0683,42.0867,50.69511441,1292,6.908748807,214.441766,3.940731804
82.5261,45.1506,50.32333375,355,8.151773913,227.8324132,2.465704028
81.7687,44.8131,37.20157976,1149,3.764970397,364.3911338,4.291286032
82.9133,44.5457,11.27583583,409,5.988261015,330.9541178,4.125793
80.942,44.9619,8.442927699,1593,0.916280473,454.0917631,6.702344425
87.0633,44.1563,76.19911009,492,4.884242222,317.8874053,3.435474628
88.2959,44.4141,21.22575587,498,6.208218888,278.5235772,1.918604342
86.6819,44.3673,20.28964359,457,5.209736176,290.8213872,2.636900622
89.0434,44.3422,18.80209157,571,6.247035029,270.5484335,1.966407795
86.1252,44.4901,20.98972902,387,4.628268048,286.294825,3.326522988
90.8011,44.091,4.979085929,1035,5.750875314,248.2920174,1.660218881
90.0994,44.5146,13.19069168,636,5.837136964,243.1793125,1.974573801
92.7852,44.2686,1.790063467,1207,4.997865451,194.1965588,2.118825248
94.9097,43.5613,1.97761413,867,7.249646725,119.3728979,2.322817497
93.5135,42.3392,7.015295266,600,9.28292557,96.15670357,1.480038503
81.0799,37.044,4.993986595,1354,5.6005823,196.4639657,4.077598547
79.9511,37.1491,1080.125314,1341,12.79603945,57.02199233,0.373748986
79.3397,35.6608,8.338639409,4785,-3.263811328,395.1574477,6.611692198
80.7365,38.0113,20.35285884,1206,11.99507016,78.31261416,0.734274218
83.3405,37.1206,0.752314346,1589,4.374033816,202.1650347,1.885612559
80.0421,38.3765,22.55333083,1205,12.15436247,90.294343,0.670531723
78.5104,37.2055,7.204875303,1865,5.537360984,229.8556903,4.891536034
81.9833,37.1428,6.585500469,1395,7.001714015,163.6003645,2.898002314
78.8334,39.5486,19.92062024,1104,12.52294146,109.1211539,0.610386938
77.2191,39.5913,65.03500416,1146,12.20047701,114.2340358,0.681093063
76.179,39.5205,780.663503,1250,12.1464664,112.0595213,0.626616546
78.2344,38.84,20.57685776,1157,12.61609649,105.1810943,0.181313833
